"","13_54_AM_TNF","10_99_Q_TNF","15_94_AM_TNF","17_3_Q_IS","1_28_Q_NT","6_24_AM_NT","42_2","2_57_Q_NT","7_91_AM_NT","11_100_Q_TNF","4_80_Q_NT","8_47_Q_TNF","18_7_Q_IS","9_23_Q_TNF","12_54_AM_TNF","41_96_AS_Cort","5_82_AM_NT","19_83_Q_IS","40_44_AS_Cort","39_93_AS_Cort","38_90_AS_Cort","20_84_Q_IS","21_1_Q_5ASA","37_55_AM_TNF_RCH","36_55_AM_TNF_RCH","35_68_AM_TNF_RCH","32_20_AM_5ASA","22_1_Q_5ASA","31_20_AM_5ASA","23_21_Q_5ASA","29_85_AM_5ASA","46_50","45_41","44_18","28_85_AM_5ASA","27_49_AM_5ASA","26_49_AM_5ASA","24_22_Q_5ASA","43_9","X15B","X16B","X17B","X18B","X19B","X1A","X1B","X20B","X21B","X22B","X23B","X24B","X25B","X2A","X2B","X3A","X3B","X4A","X5A","X5B","X6A","X6B","X7B","X8B"
"ENSG00000117228",4079.79050862208,-128.141045151347,1715.75679309525,127.080907054489,-116.026079065627,676.292702940465,73.775056277321,405.72512702605,1819.13783702672,-282.404946642849,1450.84286802083,459.030977803218,19.6615410944378,240.961588260258,12042.553884563,1115.66213964925,6433.32458687463,-36.0673028998744,1474.26513578656,1639.02867455235,541.412747186115,162.618140905935,208.655012031671,199.770703568809,299.921089877428,1412.88264095224,2206.00908736405,95.5819952316169,421.070750734629,159.387483283076,2096.16672818685,64.0830834087446,-200.830841665667,405.72512702605,0.277595357285918,64.8907478144597,3678.38129898189,116.581269780198,209.462676437385,1158.84778853544,2234.0602742429,1158.84778853544,1158.84778853544,1158.84778853544,1158.84778853544,1256.15208588453,1158.84778853544,1158.84778853544,1158.84778853544,1158.84778853544,1163.71300340289,1158.84778853544,1158.84778853544,1158.84778853544,1158.84778853544,1158.84778853544,1158.84778853544,1158.84778853544,1625.90841581108,1158.84778853544,1158.84778853544,1158.84778853544,1158.84778853544
"ENSG00000225492",132.364988093069,-6.5955369421179,55.6135353120065,-0.94016673719749,-2.55598679574618,11.986393731192,-0.132256707923148,8.75475361409463,31.3762344337762,-4.9797168835692,25.7208642288558,3.09938340917422,16.0259438775637,9.56266364336897,241.432842045106,22.4892241117585,97.6248568342724,3.09938340917422,44.3027949021657,41.8790648143427,24.1050441703072,0.675653321351199,7.13893355554594,2.29147337989988,16.0259438775637,66.116365692573,41.8790648143427,-0.132256707923148,8.75475361409463,9.56266364336897,20.0654940239354,-0.94016673719749,0.675653321351199,15.2180338482894,11.1784837019177,9.56266364336897,95.2011267464494,24.9129541995815,5.52311349699725,26.4062092959632,26.4062092959632,26.4062092959632,26.4062092959632,31.1950694055045,26.4062092959632,26.4062092959632,26.4062092959632,26.4062092959632,26.4062092959632,26.4062092959632,26.4062092959632,26.4062092959632,26.4062092959632,26.4062092959632,26.4062092959632,74.2948103913756,26.4062092959632,26.4062092959632,26.4062092959632,26.4062092959632,26.4062092959632,26.4062092959632,26.4062092959632
"ENSG00000181143",35,7,4,1,4,2,1,4,47,0,11,8,8,1,24,2,28,1,25,283,21,2,0,15,9,28,1,6,5,5,88,4,3,15,7,9,11,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000211821",0,2,0,1,0,0,0,1,1,0,0,4,3,7,0,0,10,3,3,0,0,3,0,3,11,1,3,2,1,3,0,11,5,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237541",223,58,13,225,28,47,64,92,24,40,164,45,36,586,973,46,184,34,199,66,138,50,18,49,178,1,20,43,19,265,94,101,66,8,181,74,101,163,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000156395",6,0,1,1,2,0,4,3,4,5,0,2,2,18,0,0,6,3,4,7,10,2,9,0,5,5,4,8,2,3,13,8,3,4,10,9,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000124102",37.2218606946909,17.7299818347375,-170.40902281351,11.7976708773604,-170.40902281351,415.194815979007,32.1370227312249,-169.561549819598,786.387987312035,-198.375631612573,-120.408116172759,-145.83230599009,251.63252815418,229.598230312493,-97.5263453371615,2521.1652058479,1329.618176409,-197.528158618662,3321.1797120999,1946.57851597622,1744.8799434254,-141.594941020535,36.3743877007799,53.3238475790004,-195.83321263084,2110.98827679496,317.735421679239,127.053998049259,344.007084490481,160.9529178057,6644.12132122502,-192.443320655196,-112.78085922756,-83.9667774345852,-143.289887008357,-182.273644728264,2592.35293733642,-173.798914789154,50.7814285972673,374.63467824584,374.63467824584,374.63467824584,374.63467824584,374.63467824584,482.926740128178,678.807969709465,374.63467824584,424.003118221612,7138.11095492654,374.63467824584,680.400500031264,374.63467824584,436.743360796004,374.63467824584,376.227208567639,616.6992871593,376.227208567639,374.63467824584,433.558300152406,374.63467824584,707.473515501848,374.63467824584,374.63467824584
"ENSG00000239839",1,0,10,0,0,0,0,0,0,0,1,0,0,0,24,4,1,0,5,2,4,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000140287",180.918908544773,-13.007658246853,128.177373643285,45.4137342594109,77.8700634295575,45.4137342594109,27.5627532158303,25.9399367573229,111.137800828958,-9.76202532983831,41.3566931131426,33.2426108206059,14.5802215477716,325.349573351925,189.032990837309,0.78628165045933,103.023718536421,44.6023260301572,134.668639477314,33.2426108206059,34.0540190498596,51.0935918641865,30.8083861328449,37.2996519668743,35.6768355083669,43.7909178009036,38.9224684253816,51.0935918641865,32.4312025913523,169.559193335222,172.804826252236,108.703576141197,42.1681013423962,193.901440212831,108.703576141197,4.03191456747399,51.9050000934402,91.6640033268698,275.853671367452,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,63.9217535509584,335.42995870504,63.9217535509584
"ENSG00000134765",1,3,2,4,11,3,16,6,5,0,3,4,2,3,5,3,3,5,3,2,1,14,1,2,5,2,6,8,0,12,1,12,6,5,9,4,4,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143365",224.036811822711,63.065874706161,256.747483536234,611.400029482857,329.916091316484,480.557342628763,489.165414132322,347.132234323602,454.733128118087,7.97421708338459,59.6226461047375,207.681475965949,558.890793311149,325.612055564705,76.8387891118551,29.4943958422816,249.000219183031,308.395912557587,78.5604034125669,234.366497626981,394.476627593175,426.326492156343,237.809726228405,162.058696997087,429.769720757766,208.542283116305,221.454390371643,606.235186580722,216.289547469508,547.700300356522,449.568285215952,502.07752138766,496.912678485525,483.139764079831,681.98621581204,360.905148729296,100.94138932182,328.194477015772,298.927033903673,210.163492914991,379.68515056666,210.163492914991,210.163492914991,210.163492914991,1038.31847619691,300.482408876946,210.163492914991,210.163492914991,210.163492914991,242.122493947683,492.236415073096,556.154417138479,210.163492914991,211.553014699021,211.553014699021,233.785363243502,210.163492914991,210.163492914991,210.163492914991,210.163492914991,210.163492914991,210.163492914991,272.691973196344
"ENSG00000255221",7,0,4,1,0,4,1,1,4,0,3,1,0,1,17,6,19,1,11,4,2,1,0,1,3,5,2,3,0,0,6,0,0,1,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000174944",261,18,149,300,161,114,156,373,170,31,104,105,176,690,637,169,441,145,148,359,144,37,258,86,167,142,126,245,121,277,190,192,107,332,244,127,159,319,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000133106",1227.53349931085,542.942359590907,1123.83211956629,145.960515256265,203.482374333325,527.549186035074,323.387094662972,312.044756253411,960.988546686164,80.3369858866604,598.843884609459,651.504741510993,452.203652314417,416.556303027225,1589.67816138756,274.77707290771,824.880485771429,200.241706216308,475.698496162794,563.196535322267,397.11229432512,337.970101189551,301.512584873104,134.618176846703,458.684988548452,662.847079920554,570.488038585556,262.624567468894,158.923187724335,364.705613154945,548.613528795688,327.437929809244,259.383899351877,973.141052124979,575.349040761082,276.397406966219,935.063201750024,392.251292149594,304.753252990122,536.335981455122,365.15467096403,365.15467096403,401.366102029453,365.15467096403,1253.98070620624,365.15467096403,368.446619242705,365.15467096403,365.15467096403,365.15467096403,365.15467096403,365.15467096403,365.15467096403,368.446619242705,365.15467096403,365.15467096403,365.15467096403,365.15467096403,565.963515963196,368.446619242705,1273.73239587829,365.15467096403,365.15467096403
"ENSG00000229391",299.246446254927,50.2768318034929,473.822749615295,294.286892182189,184.184791767412,25.4790614398043,24.4871506252568,607.730709579213,254.610459600287,-42.9627847639763,243.699440640264,168.314218734651,150.459824072795,708.905612663063,635.504212386545,281.392051593071,1184.03089283134,269.4891218185,321.068484174973,126.653964523654,231.796510865694,218.901670276576,131.613518596392,27.4628830688994,134.589251040034,28.454793883447,159.387021403723,160.37893221827,110.783391490893,543.256506633623,604.75497713557,205.01491887291,104.831926603608,538.296952560885,174.265683621936,240.723708196622,824.959177965126,355.785362684137,560.118990480931,184.544921477605,191.528788159489,261.367454978332,182.798954807133,182.798954807133,182.798954807133,200.258621511844,182.798954807133,182.798954807133,183.671938142369,183.671938142369,937.056556450638,182.798954807133,1492.27395766044,752.85707271594,182.798954807133,182.798954807133,182.798954807133,453.42378873015,259.621488307861,182.798954807133,289.302921705869,182.798954807133,182.798954807133
"ENSG00000211892",11522.9260078377,-3074.1879887679,-2157.38311586614,-2471.8544443021,-2614.57604720765,-3012.90639655987,-2565.38950609331,-3065.31828463253,-2929.8537123832,-2968.55787588301,-1571.17630619193,-2855.67073234189,-2873.41014061264,-2321.87581074034,124456.837079848,258.401755913702,-2952.43114109142,-2966.94520240385,52093.7590597746,10563.3852877383,-210.886226521502,-2914.53331433119,-3059.67392745548,-2980.6529269767,-2486.36850561453,-2312.19976986538,-2838.73766081072,-2993.55431480997,-2756.49131337363,-1956.60526771087,10864.1488916014,-2986.29728415375,-2667.79427201989,-931.751271705473,-2320.26313726118,-2808.09686470671,1480.80825311605,-2845.18835472736,-2516.20296497897,5321.35290142886,5321.35290142886,5321.35290142886,5321.35290142886,5326.24238516921,5321.35290142886,5321.35290142886,5321.35290142886,5321.35290142886,5321.35290142886,5321.35290142886,5321.35290142886,5321.35290142886,5565.82708844604,5321.35290142886,5321.35290142886,5487.59534860054,5321.35290142886,5321.35290142886,5360.46877135161,5321.35290142886,5321.35290142886,5321.35290142886,5321.35290142886
"ENSG00000183347",41,7,18,14,8,13,10,7,8,0,9,9,14,14,28,10,30,11,6,17,14,16,15,5,14,17,5,15,6,12,15,18,3,14,16,12,9,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000162594",99,84,60,93,72,151,124,97,104,7,54,57,215,187,60,37,82,93,33,58,93,138,111,66,87,80,122,122,95,145,113,127,132,127,141,127,72,111,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000134545",34,5,42,88,26,32,28,51,70,1,15,33,44,79,75,18,60,24,13,17,37,43,35,59,152,60,23,64,44,49,29,36,32,71,69,25,50,37,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000176834",434.746356281526,1277.70058189596,1165.9051037651,2215.31375249711,1332.37428287967,2172.88043233065,2920.35968757056,1501.29153815768,1015.75643240687,220.131679285788,33.2618654758114,959.45068064753,3086.82886668513,747.284079815242,-80.165663430681,-82.6137395941303,424.954051627728,1669.39276804788,69.9830079275537,611.007840049888,1114.49550433266,1921.54461288317,1733.85877368538,595.503357681375,2561.3085169313,314.790624272501,729.331521283279,1270.35635340561,1075.32628571747,2543.35595839934,522.061072777891,2522.95532370393,2285.49193584933,2087.19776660992,1390.31208541464,1757.52350993206,314.790624272501,1442.53771023489,2143.50351836926,1976.22534486604,2207.5381714775,781.562628602135,1216.97500810606,787.005283345934,781.562628602135,1162.54846066807,781.562628602135,781.562628602135,781.562628602135,1102.67925848628,4052.5981296254,863.202449759122,781.562628602135,2275.57135577499,784.283955974035,1312.22146612255,781.562628602135,781.562628602135,876.809086618619,781.562628602135,784.283955974035,920.350324569012,827.825193924427
"ENSG00000234998",2,0,0,0,0,2,2,0,0,1,2,0,0,5,5,2,1,2,2,2,1,3,2,0,1,0,1,0,2,2,4,2,0,1,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
